User ID,First Name,Task ID,sub,Media URL,Type,Transcript,Response,Comment 1,Comment 2,Comment 3,Comment 4,Comment 5,Comment 6
667,Mercy,11,a,https://drive.google.com/open?id=1CoPOOvgkTfsDpkosDsKiJs1tnE7YyLEc&authuser=nick@gauge.io,video,"OK, I purchased this television.
 The beginning of last year.
 From Walmart.
 And I also purchase a 2 year extended warranty.
 From Walmart I keep my warranties.
 And.
 Instruction manuals and everything in various cabinet.
 I would look for it, but its in here somewhere.
 I just needed them, I go through them every spring.
 Um.
 Next time Ill be going through this will be again in.
 March around there when Im.
 At.
 On spring break.
 Um, I usually purchase a 2 year warranty at least.
 Um.
 Depending on the
 The device, um when I bought my phone, the LG I did purchase.
 And insurance for at least the first 90 days.
 Um.
 My iPad was a gift so I dont have warranty for that.
 And um my son with his PlayStation and his monitor his father bought him that.
 My son keeps the warranties. However, I spoke to him recently. And he doesnt purchase very many warranties on he did get.
 And insurance on his laptop that we do have and.
 I have to double check with him, but I think he got a warranty on his PlayStation 4.
 I dont have those warranties that would be something he has.
 Um the HP for the laptop.
 Was on the Internet so that insurance is actually coming out of my account monthly?
 Excuse my mess.",Not to many,I usually get the warranty at the time of purchase... it depends on the store about the warranty so I bought the TV from Walmart however theres a third party for that warranty but generally I try to get the warranty from the store so that it would just be an easier transaction,,,,,
667,Mercy,7,a,https://drive.google.com/open?id=1D_42SLIoWTs4oCGld0it3BcVG3Z6363e&authuser=nick@gauge.io,video,Hey this is the area where we usually put a box if I buy anything having water technology.Um thing while in a couple of months when I do. I usually keep the box for 30 days. Coz you never know if I have 3 turn?I would ever so itll be kept here usually right here in the corner out of the way.,Hallway,,,,,,
667,Mercy,8,b,https://drive.google.com/open?id=1DZKxDuAjscOGVMlU7BS8biYo6jL0MHG6&authuser=nick@gauge.io,video,"One of my technology, Lowes.Is um really I guess my phone?When Im at home, there s a certain part of the day where the reception is not very good and.Like.May not get some Texas I may not be able to get some phone calls there been times that I tried to get on a website.Then.Its so slow or so bad at um. Ill get up. You know cant connect to the website or something like that.Um luckily its not all the time.And on June the day Im at work, so I have pretty good reception there, but um.Yeah, that I would say definitely is one of my.Tech Lowes close on on my phone.Messes up and when the reception, then Im not the only one I have.Friends and visitors my sister and then when they are over.Sometimes it happens to their phone to solve it is the reception in this area, but it makes it frustrating.",A Tech Low,,,,,,
710,David,10,a,https://drive.google.com/open?id=1DVJeII4Eo5wLfi28yBTlkV5g7e-Ukl6F&authuser=nick@gauge.io,photo,,Please note the number of texts I was getting during that video. Lol.,,,,,,
710,David,10,b,https://drive.google.com/open?id=1DNFlRm10d5F-q2ZLWzEIuT-l4L9RZtGL&authuser=nick@gauge.io,video,"This is like take 3 of this video on the first one wasnt that good.
 And the second one my alarm randomly went off and then it said the recording stopped 100 know see you can see, those text from brothers.
 Planning a trip to Vegas in a way back to the assignment OK. Were recording as you can see my bill is due but were on autopay so were good.
 Kind of expensive right 170 specs like yeah, my wife is on and we have other **** on it, but
 Remember, when phones were like cheap remember nights and weekends.
 I mean thats funny to me coz you know.
 Its like I am at anytime minutes. I cant call you till 8 anyway focus.
 And forgive me, I usually used. Verizon app and not the website. So let me figure it out. So lets shop now here thats probably good start.
 Brothers again.
 To work yes, so the first things I look for our size, both in.
 Now.
 The like.
 Actual size and then gigs Im currently rocking 256, which is more than enough.
 I dont think I could downgrade but I dont think I need to upgrade you know, obviously apps pictures of kids.
 You know my wife takes a ton.
 What else docs things like that?
 So yes, I gotta have at least 2256 and I have a ton left and every now and then Ill back it up to my external drive to my laptop.
 Sorry bout my voice as you can tell Im still sick. But Ive been sick. This entire thing. So you just think I sound like this.
 When to the doctor today and.
 Finally got some meds more meds in him anyway right so lets look at this one looks look at the access Max.
 So what we have here 256 alright I cannot do 6464 so 2 years ago.
 But but 512 is pretty ridiculous, too, so I would definitely go with the 256 so thats the first thing I look forward and then I look for like dimensions.
 Funny story I actually had a iPhone 6 S for the longest time because it fit perfectly in the Palm of my hand.
 Everyone give me **** about itcause. It was rose gold, which is a conversation starter but I finally upgraded.
 Cracked the screen, oh thats another thing I dont use cases.
 Never have I hope everyone will my wife makes fun of me, but
 Ive insurance really good insurance sorry my brothers keep blowing me up.
 So lets see if this one doesnt really.
 Say how big it is, but obviously I know its bigger.
 Who here we go there you go so 3.05 in width and .62 .62 so much like?
 You have big hands, but I mean, my thumb only go so far and I dont like making the screen smaller.
 All my other video I said, I always shop. Apple had a Droid. For like a day and was the worst day ever. Ill never go back so Im always an apple guy.
 Hi sorry about all the texts.
 But yeah, so I dont use cases I dont use pop socket so like Im hesitant to upgrade right now, just because.
 I like my current size, you know, mega pixels dont mean anything to me and and color kinda does it mean I would never get gold? Lets just growth?
 Have silver right now space cruise kinda cool.
 So thats what I look for first is size and then. After that, I am I look at like upgrade promotions you can see here.
 Trade in or upgrade today and get 100 off on us with slick trade and so thats kind of.
 A good deal and 52 Bucks, a month, see that seems so little, but 24 months I mean? What is that?
 Over a grand phones have gotten so crazy. These days, but I mean, you can do everything on him, so I guess Im not super upset.
 Sorry about all the texts I shouldve told him I was doing it video diary. So Ill look at that and then lets see lets go back.
 Nope.
 Oh here.
 And then this one Apple iPhone SC. I think this ones bigger. The Max looks smaller. Although I feel like Max would be bigger. I dont know lets.
 Oh, no this one is actually cheaper.
 So I think this is I dont know how Im sure they updated one thing and everyone went crazy 41s not bad?
 L and it s a lot smaller so.
 This might be the one when I am ready to upgrade you know, I could now I have it but.
 Im hesitant just because.
 You know phones are getting so big are plus I 1000 bucks. I may have to start using the case of this and then that s a whole mother message problems.
 To look at cases.
 Home screens, make the Difference Hill Machine.
 So I mean, who wireless charging that is pretty sweet glass allows to charge charges wow alright.
 Theyre selling me on it.
 Now I dont care about 8:12 bionic nobody knows what that even means.
 Then **** care about cameras both its funny. HDR really watch movies on my phone larger and deeper pictures.
 Boca affect I dont even know what Boca is but it sounds cool depth control, you have depth control.
 But really the most important high better at this up and get into 6 minutes and I know it.
 Only 10 the most important things to me in order would definitely be.
 Gigs.
 Which is a little bit more than size?
 And then probably color and promotion so I guess thats for things. I really want to upgrade my wife has the 10 when it first came out, but Im so much.
 But she need a new phone and its its ******** cool, but you know.
 Im not readycause I dont want to pop socket. I really dont use a casecause if I have to get a case them.
 Colombian Amazon forever.
 But this project is been cool. Im not trying to sum it up right now, just because I think I think I do need upgrade.
 Yeah.
 If and when I do upgrade I would do it online. I mean, theres no need to drive to the Verizon store and have some.
 Kid tell me what I already know plus with 2 kids. You know you gotta put in the car and then they want to touch everything will be buying.
 IPads that I dont need in the store +2 day shipping.
 So I do like this access that might be my next purchase. I think I got a bonus coming up in November so.
 So stay tuned and other projects over sorry about all the text but.
 This is a fun project.
 You know this is more thats more for another higher low video anyway. Alright Im done OK.
 Bye.",Fin.,,"I have insurance through my Wells Fargo credit card. They will reimburse me up to $600 if something happens to my phone. I just need to pay my bill with it. And yes coverage is important for certain items. Like my phone, laptop and smart tv.",,,,
710,David,7,a,https://drive.google.com/open?id=1DidCyz1PBP6Q0DjEO0p2tCCKuhFlFgcc&authuser=nick@gauge.io,video,"So its going through some stuff in my garage to get across this. This is like my electronic junk drawer.You know theres VGA deal. I mixer mixer charger like a router with something for the bridge for the Sonos.Selfie stick so after the Ethernet Yeah, cool.",Random,,We were trying to declutter the house. We needed more room for toys for the kids and not for me. Lol.,,,,
710,David,8,a,https://drive.google.com/open?id=1DhQfqda7MKVmszfPewd9pczM4rfvUG9V&authuser=nick@gauge.io,photo,,This is a photo of my piece of crap blue ray player that stopped working last night resulting in me not watching a movie resulting in me being charged another night at redbox. Lol.,I moved it to another tv and switched out the hdmi as well. Once that didn’t work I Amazon primed another one. Lol.,,,,,
710,David,8,b,https://drive.google.com/open?id=1DhQ6kC1ZSMBRVcuG9OFVWLKqkGrWMsN1&authuser=nick@gauge.io,photo,,So technology is awesome when you’re running late to work and forgot your wallet and are starving. My credit card is loaded into my phone and I can buy food at lots of places with an ap!,,,,,,
710,David,7,b,https://drive.google.com/open?id=1DhNkZOv-Ih6irJn6guUnaNiEppJkCUS7&authuser=nick@gauge.io,video,"Alright this video is for the manuals and stuff I save. Um, I never save boxes. I always get rid of boxes--recycle. You know save the Earth.
 As far as manuals. I always keep everyone um because Im like oh Im going to need this. But then like 2 weeks go by, and.
 I either dont know where I put it or its taking up too much space or Im like Oh, I dont need this. Its on the Internet.
 I do have a junk drawer as you can see. Here we go.
 Theres an iPhone Manual. Theres a Go Pro Manual. In fact, the Go Pro is in there its just in a zip lock bag.
 Up here theres a couple of manuals as well as. As you can see very organized.
 I have had to reference them a couple times.
 But I usually surf the Internet first to find out if I can find the answer or I really just turn the device on and
 Back off because that always works.
 I think there might be a couple manuals upstairs. Well check. Well make another video. Cool.",Junk drawer manuals!,If there is warranty paperwork I usually send it in or take a photo and store it on my laptop.,,,,,
710,David,12,a,https://drive.google.com/open?id=1BitrbK2IKXp14h94tlV7eX2KyixyhXgL&authuser=nick@gauge.io,video,https://drive.google.com/open?id=1De8VgBmwziEw0uRGhhujYLCENjyQgDTr&authuser=nick@gauge.io,,,,,,,
746,Leslie,10,a,https://drive.google.com/open?id=1DgO5QcS9tqjN0MaAt26kjP6JONjKoCF9&authuser=nick@gauge.io,video,"Hi OK, so Im at credomobile.com. I tried to go through I get these email like promotions from credo.And um.I tried to go in through the.URL.From the email you know like when I click on it, and it takes me through for shopping but.Indie mower in D, Mo.WasntBut the website wouldnt load appropriately. I couldnt really do anything so Im at the basic front page of Crete, oh.And.The reason Im coming to create oh is that they?You know donate money to political causes and thats important to me, Ive wanted to be a create oh. I dont know subscriber or whatever for a long time.But I might have said this in a different video. John my husband is worried about the coverage and I think I recently learned that.ItsThey use the Verizon Network. So we would end up having the same coverage. So I am going to shut phones on credo, but my my thought.Is that Im not going to see the deals that are offered to me in those promo emails so well see so I want to upgrade my phone. I currently have a 5 ass.What I would do when I come to this website is?Shop.IPhones I specifically want an iPhone because Im used to an iPhone, I love iPhones.Um.So I dont know why its not doing what it needs to do.OK.So.Um so yeah, I have a 16 gig 5S.And what I want to do basically is go through and look at anything newer top priorities for me.Are.More gigs I would be happy, even with a 32 gig because I currently have 16 and my phone is just.Cant do anything.So it would be a complete bonus to.Get a phone that has 64 gigs or higher.So more storage and a decent monthly payment plan.Like this seems reasonable to me for this iPhone 7 it s a 32 gig for 18 a month.Um.So with the SC I can have even more storage 128 gigs and its the same price.And I do know from the promo emails, they sent that these numbers were much lower like half this amount.But um.I dont, its not important to me that to have the newest so this iPhone X isnt.Like Im not drawn in. I dont think Id paid twice as much to have the axe just because its the newest phone.Frankly, anything newer than my 5S is going to feel amazing.I know that some of these are bigger.I could stay with my same size. I think the 5S is one of the smaller ones or.Go bigger either way, doesnt matter to me, I care about um a good camera. I think they all have.Good cameras, but I am aware that the SC.Happens to be on par with some of the later generations like that, the camera is even better than the Sevens.The 6 is a miss Evans so I could be easily content with the sea even though its one of the older ones.Um.Especially since Im getting so much storage hear the 128 for 1870, so Im going to choose that.And.Looks like its loading.Um have to check my zip code. I know they cover me.Ive done this a few times.Mostly, Im just dreaming at this point. I gotta convince my husband. Hes too afraid to lose mountain coverage in the Rocky Mountains but?The other thing we do is we provide his parents, who live out in the country and Michigan. We provide them with a.A park.Um so they can access the internetcause otherwise, they dont.I think theyd have to have dial up or something really crazy like that.So we provide them a puck so if we switched from Verizon to create oh wed probably end up getting.His parents a cell phone, which would be there hot spot.But for now, Im just going to shop for one phone instead of.I guess my normal process would be my phone my husbands phone and a third phone for his parents.Um.But Im only going to tell you right now, what I want so.OK, so.OK, Im going to choose a plan so if this is just for me. For example, if I left at the Verizon Plan.And I were doing this on my own moving over to create oh this is what Im going to.Shop forPlans.Yeah, 3 gigs is fine for me, I might not even need that.I use data mostly for my son, sometimes for email when Im out and about but we theres no way we use 3 gigs in a month so.I dont think unless were on a trip or something.OK, so um.So this is the mobile protection.And the mobile protection provides stolen damage loss.Replace it for a non refundable deductible varies depending on the current retail price going to look at the details in the program guide.Taking a long time to load.Sorry. OK.Um program overview.So I like that.You could enroll in it later. You dont necessarily have to enroll when you first purchase.Oh yeah, you can enroll much later, as long as your phone is operational so thats cool. I like that.Los theft accidental damage.And then so I think the phone. I chose is 895 a month.2 claims in any 12 month period.That seems really good.Replacement deductible so.200 Bucks.OK.So yeah, and then I also like that, um.I wouldnt have to send it anywhere, so thats cool you could.Take it to a location if its available in your area.Replacement deductible 149 repair deductible.7450.To me that all seems really reasonable and I would probably pay for that I would get that service.Um.Is going to let me go back So what happens here?So Im at 9 minutes. I know the cost the cost matters.Easy filing claim being able to have it fixed locali.Number of claims allowed.And then the billing happens on my phone bill is nice.So I do appreciate their website gives you the answers to all of these.So.So I would probably.Go ahead and choose that.",1 of 2,,,,,,
746,Leslie,11,a,https://drive.google.com/open?id=1DtGlf6h6Bw5aYA-c7mryAC2WDEuiXhJb&authuser=nick@gauge.io,video,"Um regarding warranties.I would say we dont have it on most of our devices. I did buy an extended warranty for this.Phone when I first got it a few years ago, its old and the warranty is expired. I kept the paperwork.You know in one of those other videos. I sent I showed sort of the pile of my folders in the one bedroom.Also.The filing Cabinet so it would have been stored there and I never needed it never used it so.I let it lapse. I didnt renew it. We probably had extended warranty on the iPad when my husband first got it.I wouldnt have purchased that he did, and I dont know where he would have put that info. He probably get rid of the paper copies and.Figured hed access it. Some other way on my old Lenovo Thinkpad.Ah, I didnt have it, it belong to my employer and then when I left they gave me that computer.So while I was there all the repairs were done through the company.And since you know since I left there, I havent had any kind of warranty situation and then with my.Acer my new laptop.It came with a.6 month note should be a year but I didnt buy any kind of extended and those Acer papers are in my folders in the bedroom.I hope its everything hope I got it all thanks.",,,"Hi
 Assurion",,"Covers repair or replacement for manufacturer issues. Covers accidents from drops or whatnot. Low or no deductible. Reasonable monthly payment. Easy to understand conditions/limitations. Ideally, unlimited incidents. Not having to send my device somewhere.",,
746,Leslie,8,a,https://drive.google.com/open?id=1Dp3MJdmqLe-_AJIgfydGz2sj6RZcizc_&authuser=nick@gauge.io,photo,,"Love technology:
 I can watch what I want when I want. I can get tasks done anywhere. I can take photos at any event and send to family. It’s about multitasking and efficiency and pleasure.",,,,,,
746,Leslie,8,b,https://drive.google.com/open?id=1Dmoj7r5MSQnQV9qA9LrlUTgVofXOZPES&authuser=nick@gauge.io,photo,,"Frustration with technology:
 Phone not holding a charge! Charged all night. Been busy since I woke and have only used it briefly for a couple things:
 Sent an email. Sent a text. Got directions. Checked bank balance. Apps are closed. Phone is at 11%. I think it’s been like this since I updated the OS. My solution- plan to replace my phone but wanting a good payment plan.",,,,,,
746,Leslie,7,a,https://drive.google.com/open?id=1DjbG8VXKmpb2xpxyBQkU3v4pLHq5ZgEk&authuser=nick@gauge.io,video,"OK, so this, I think I showed this on a different video that sorry for the background noise there watching cartoons downstairs.But this is the.Music room slash.Computer miscellaneous, but this is my other little space right here with papers things Ive got a file things Ive got to shred.And this is like manuals and whatnot. I dont know if Im going to do anything with that before you get here.In 2 weeks and then um so weve got a couple sets of.Filing cabinets.And.I think.Minor down in this area, so hopefully that helps, but mostly like youll see this is.Just crazy.Mass a lot of.Stuff thats not.Mine.Um.So thats OK and I have my little space and I feel a little crazy, sometimes, but um.So anyway, having said that I like to be organized like to say that stuff, Id say at this point.I.Um those would be the first 2 or 3 places. Id check if I needed to grab out my.Acer manual actually the Acer stuff is probably in this spare room.OK, hopefully thats helpful thanks. Bye.",2 of 2,,,,,,
746,Leslie,7,b,https://drive.google.com/open?id=1E-oAimm7PG6XVmxuQYXNTPBSdTpfnW6P&authuser=nick@gauge.io,video,"So.This is the video regarding um, saving manuals and boxes for devices and.II, like to say those things. Its important for me to say those things my husband doesnt say those things.Um.Because his view is any manual you can look up online. Id rather have it in hard copy.And know where its at and that I can reference particular things having said that being asked the question.Im not exactly sure what my manuals are.And My 2 most recent sort of technology things that I would have manuals for our.I probably my phone and that.New Acer laptop.So I would save the packaging for a short period of time, maybe.In the event I needed to return it right away or something like that. But after a few months go by I get rid of it thinking.All is well.II dont say things like the stickers are the plastic bags or anything like that, but I save manuals so.Um.The office that we have office slash Johns Music Room.I find it very hard to use.Um.And I pretty much consider it his space so I dont really have.A desk area that I feel.Good about organized with and its very hard for me. I love to be organized. We do have filing cabinets and Ill show you those in a second.And I have a little like space, but I just feel like somehow.In recent years with our I dont know.My lack of space probably and being more busy with my son.Im not as organized as Id like to be so heres the first corner.That has a pile of my stuff this is its basically my sons bedroom.But you know, I lay with him and read it night and it s a place that I know my husband isnt going to like.Mess with things are unorganized by so anyway. Back in here behind these books. I have like a pile of like Manila folders with bills and Whatnot.Thats the first.Place and thats probably where my Acer stuff is right now and Im going to make a second video once I go into yeah.Other room.",1 of 2,,,,,,
746,Leslie,12,a,https://drive.google.com/open?id=1w7wqSE9MXw1J7x-tuw2e44GUb3C4bxzu&authuser=nick@gauge.io,video,,,,,,,,
787,Kelly,10,a,https://drive.google.com/open?id=1Dxuyei3GgoNYONu43FVPoHK24KuNjAWp&authuser=nick@gauge.io,video,"This is Kelly hows the submission for 10?I.Do not Im not comfortable shopping on my phone.Searching and shopping on my phone.Um lets just physically not comfortable for me, I prefer using my computer or laptop.Big comfortable ride.First, 13 andResearching anything.I am not the type of person to go and get.Upgraded versions of anything I wait until they wear out are no longer.Supported break.Technology is not good, I mean, I use things as well as I can.This computer, however, with its strange.English Arabic keyboard and.How it flips back and forth its just never been Ive never loved this Lenovo that might be my next purchase.Actually and how I would look for I would actually shop online and the reason I would buy it online.Is to get more points? I would purchase it most likely if possible through a portal chase ultimate rewards pull portal?Or American Airlines are Delta Airlines Sky Miles.As shopping something like that to capture additional.Group membership rewards points for travel.Typically, for travel.And what I would be the first thing I search for for almost anything. I need to buy besides food.And gas, I mean?Anything that is can be comparable is.To something else, I always search best **** for Buck.The item and the current year or even year and month, so in this case. I would search for Best **** for Buck.Laptop 2018 and here several options come up for me, I like the tech radar.Website so I would actually look at that I also know that.The computers that its going to feature here are more money. Then I can afford for me the **** for Buck.is?Taking something thatsGetting the most value for your dollar is what it is, and so these would be big fancy expensive.Alarm.Laptops, which I am not.Interested in but I would still read through this website, I would see what it is that.The fit the features of the product that made them better than others. I like to read the editors picks thats always see her.Editors choice right there are best our pick for the best laptop in the world reading that tells me the features.That are worthwhile then I would do another.A search hang on just one second.Again, best **** for back.Laptop.But then I would look in the cheapies I would look in here best cheap laptops.PC Mac has one theres 2 or 3 sites right here that are offering and then look at me, they got him compared side by side.To see to see everything about them, their height. Their weight their specifications? What what they run their platforms what?Whats good about them with bad about them, then once Ive picked a couple that I like.For whatever reason that I would take them individually read the reviews. I like to read the questions and answers when Im in looking at reviews.I always hit the onstar to see what peoples complaints are about something before I purchase it to see to see what?What problems are because a lot of times I people will do a review? Whats it placed an order without really having?Are owned possessed and work with an item that some have to watch out for?And 2 frequently websites where you make a purchase.Offers you an opportunity or offers a purchaser an opportunity to place review before theyve even had an opportunity to.Use them and be comfortable with making a really critical reviews. So so Id like to click on the ones and.And see what people find not fantastic about products that they purchase a news anyway. Once Ive got it narrowed down to 2 or 3 that I think.Are the something I would buy then I would consult with my sister Sean?Or her friend, Dan.Dan actually has his own.Tech company in California so I would call him and.Discuss what?Im looking at an end or perhaps even just email him.Cinnamon even shoot him, an email with some links to the 2 or 3 that Im interested in and also ask him that if he has some.Other better recommendation to add that and why and then he would tell me.Ive always consulted with him before I purchased a computer anyway. Thats pretty much how it would be done. Then I would work once Ive decided on which one I want.Then I would find the very absolute lowest best price.And provided I can see you know all the reasons for getting that depending on which credit card big step dad and.Um.Shipping if I can pick it up in store if it can be done locally here like for instance.If I decide to buy it at Best Buy or Office Depot or RC Willey If I can buy it online.Online to get the membership rewards points and then actually go pick it up in the store thats my preference.Im not a huge fan of the shipping to the door. But I will do that. When thats the only option thats available.And really basically thats all that would go into it after new technology. Im not that bright or technologically inclined.To know when new technology needs to be.At purchased and my thing is to just use it as long as you can as long as its.Still, a functioning tool for me, then Ill continue to use it. Thank you very much.",Housley: 10 - how I would choose and purchase a new computer online 10/10/18.,,"I typically do not purchase extended warranty plans because I usually pay for new technology and other big ticket items with an American Express or Visa credit card that offers an additional one year beyond the manufacturers warranty. I did recently add an extended warranty to a shredder purchased as a housewarming gift for my niece, because it was paid for with a Staples store credit - not a credit card, and I really wished I would have purchased an extended warranty when I had to pay for a $500 refrigerator repair last year.
 
 Please let me know if you need anything more.
 
 Thanks!
 Kelly",,,,
787,Kelly,8,a,https://drive.google.com/open?id=1ECda1PoDciA85Wi1jCThREm07S4WJ_bA&authuser=nick@gauge.io,video,"Nowadays, as a society we are so tired into technology our lives have become so dependent upon.Im using technology, especially at our jobs and so it can become so frustrating when there s a power outage.And all of a sudden you find that youre unable to complete your work and the deadline is in 20 more minutes and theres no backup generator.And even worse is when youre in an office with no windows and after.Turn on your little flashlight and find your way out of the building and he weigh loss of power.When utilizing technology for me is the single most frustrating or secondly is also when I dont know how to use the technology.And trying to get information quickly and getting help so learning to use new technology can be very frustrating, too.",Housley: When technology can be so frustrating 10/9/18.,,,,,,
787,Kelly,8,b,https://drive.google.com/open?id=1E8_imOPZQ4Rv81Vq1iblbOHRkwsNVdAi&authuser=nick@gauge.io,video,"This video is in response to the task.Tip for technology how I love it.Today, technology did an amazing thing scope with a camera on it much like what is used for colonoscopy was.Used to find a broken drain under my moms house and so that we could quickly get it repaired before too much more damage occured.Huge thank you for technology, then the contract documents could be quickly photographed and sent to get the financing done.To cover this huge cost tomorrow.My uncle will undergo robotic surgery to have half of his liver removed because it has.Tumors on it, they will do the biopsy. Then they dont know if it is be 9 but they expect it to be.I love technology technology is marvelous throughout our daily lives every day. And when the only time we really find frustration is when the powers down.Or somehow, the technology isnt working properly and weve become so dependent upon it that it will put a stop.Or slow down our forward progress.Otherwise.Love Technology Love Technology Love Technology, all the wonderful things, that helps us to do and it just.Grows exponentially every day and Im sorry. I dont have the photographs of the camera going down through the drain because it was amazing to watch.However, they dont record it and I have not yet read. My intimo task for today. And I will not be allowed into the surgery for my.My the lifesaving surgery for my uncle tomorrow, but just know I love technology and it saves the day daily.Thank you.",Housley loves technology,,,,,,
787,Kelly,7,a,https://drive.google.com/open?id=1E594drgG1Lh1zWXjP8qjYEDFOmpJBpn8&authuser=nick@gauge.io,video,"I try to keepthe boxes, instructions, guarantees, warranties, all those things for all products as long as I own them. Here is.
 aBox for my Moto Z.
 Force Gen 2.
 Cell phone that Im using. I havent introduced you two yet because.
 I use it to make the videos and the.
 Photos and I dont know how to?
 Take a picture of itself. Anyway, Im sure it can be done and Im just not that clever. I also have currently out in my.
 Pile of things to do right here havent met to start my washer dryer refrigerator.
 The Fitbit I think the boxes out in the car. I have a thing. I was just put it on and have brought it in from the car, but
 I need to get that one registered as well because I do like to make sure that Im caught up on.
 Um warranty registrations at cetera and I like to maintain the information as long as I saved as long as I own the products.
 Whenever possible.
 Um.
 The boxes themselves big boxes. I dont really need to keep unless there s a possibility, I might need to send it back.
 Otherwise, I just put those breaking down and putem in recycling, but the small ones. I like to keep write a pity.
 Well, I no longer have the product.
 Thank you.","Kelly Housley: boxes and brochures.
 Disorganized, but try to keep everything I think I may need to do anything with or get information from.",,"Someday, hopefully while I still use this new phone and Fitbit, I will take the time to read and learn about some of the available functions and actually use some of them.
 
 Note:. My exhusband did not give me any paperwork, brochures, or software disks or license info when he brought me the Lenovo. Hopefully, I will never have need for them.",Just referred to the dryer info when scheduling a repair tech from the store where washer and dryer were purchased. I am concerned the dryer may not have been properly hooked up when installed. A repair person will take a look at the dryer tomorrow to determine why clothes are not drying properly when using the steam setting.,,,
815,Jensen,10,a,https://drive.google.com/open?id=1EChRZwVgRL21m0M5XrpUbg9PR-A5V1Tf&authuser=nick@gauge.io,video,"Hes just the normal airpod wanna see if theres airpod to use.
 Oh.
 Does it seem like its out yet?
 Dang I was looking for the airport in twos see.
 Disk disk in this article dont want to read it all.
 Free.
 I dont know.
 At 4 black and trust forward.
 Previewing the Airpod too, so well see if I can scroll through this.
 Lt Eproms I also 12 messaging.
 OK.
 Waterproof always be listening and updates who W on where else whatever.
 Doesnt look like too much?
 Philadelphia.
 So air pods to Amazon or this is search. This is going to Google.
 Best here.
 2.
 Techradar.
 Forbes love Forbes.
 Bose quiet and troll who?
 Not a huge fan of the around the neck things.
 OK.
 Noise cancelling wireless.
 Price.
 The price no neuron the next no beach.
 Here.
 Never on the neck.
 Wow.
 Airports in America.
 Missy about these job release 6.
 Uncle eats his phone.
 In 5 days, please singing.
 0200 dollars Oh my God.
 OK.
 $100 also glancing, yeah, it s a mediocre and.
 And in these look good.
 $250.
 108, $190, he knows 2 times now.
 All these are way above the airport.
 OK.
 I dont like the over the ear thing. Jay Bird Run.
 Yeah.
 uh.
 God.
 Maybe I should just get these for working out.Cause I have air pods.
 For myself. I was getting it for my girlfriend, I guess I dont know.
 These look good. But I know she wants air pods. Im looking for air pods. So where can I find?What? $130 dollars?This looks good! I saw 145 on Amazon.
 Bistrous.
 $130. EBay.
 $71 dollars?
 What?
 Do I trust eBay?
 I dont know I dont know I dont know.Dont trust Ebay dont trust Ebay.
 Let me go look at it.
 Working on it.
 Left side only.
 [...]
 No you can let her out. I was waiting for her to stop whining.
 Well.
 Looks like these are the prices I can get it at.
 Around but its not really a trusted dealer.
 Yeah.Um...
 Well I know I trust Amazon. Ive never heard of Bistrous.com. Im going to look at it real quick.
 What is Bistrous? I dont even?
 I dont even know what Bistrous.com is.
 Have you ever heard of Bistrous, Beth?
 No.
 No.
 Bistrous? Bistrous. No I have not.
 [Burp]
 Bistrous.com.
 I have not heard of that.
 Never heard of that.
 Kohls, Target.",,,"I sometimes consider a warranty or insurance from the company itself, depending on the price of the tech. For airpods, I would consider buying an extended warranty as they come pretty close to $200. Also I would expect a high level of customer support from apple, so I can trust my warranty will be backed.",,,,
815,Jensen,8,a,https://drive.google.com/open?id=1EUxn4MxzQ3EjPTgKZs0KxYSbUKqnU6ud&authuser=nick@gauge.io,photo,,"Love technology! My study group decided to take a quiz later today, but I haven’t seen the lectures yet. I’ll was out at the park and then a baby shower, so I didn’t have the ability to sit down at a computer to watch. Luckily I can access the class on my phone through the schools app! I was able to watch the lecture, and plan on taking the quiz later when I get home.",,,,,,
815,Jensen,8,b,https://drive.google.com/open?id=1EKXqPhNYepvDj_Rp43SxJlyvkx3qLAav&authuser=nick@gauge.io,photo,,"I hate technology. My automatic light dimmer and timer has not been functioning with the app on my phone. With products like this, there doesn’t seem to be a lot of tech support. I have to shut the whole tanks electric power system down, and restart it so I can try to connect to the Bluetooth on the lights.",It’s third party product/ rare and generally unsupported because the system must be built in parts and custom to your tanks needs,,,,,
